 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1883310,202203,1201-1800,LAX.Airport,CA,,,,,,,,,,,,TRACON SCT,Air Carrier,Airbus Industrie Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Descent,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON SCT,Air Carrier,B777 Undifferentiated or Other Model,,,Part 121,IFR,,,Descent,,Class B LAX,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,,,,1883310,,,,,,,,,,,,Deviation - Track / Heading All Types; Inflight Event / Encounter Wake Vortex Encounter; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; Flight Crew Executed Go Around / Missed Approach,Environment - Non Weather Related; Procedure,Ambiguous,"Encountered wake turbulence on the RYDRR2 arrival LAX from a B777. Took evasive actions routing and descent path.  I could not stabilize our approach to 24R due to residual wake and made a go around/missed approach. Returned for approach 25L and made a normal approach and landing. Red eye flight. In a very stable air mass. Wake turbulence was severe enough to change headings and descent paths for avoiding injury and aircraft damage.",,,,"Pilot reported executing a go-around after encountering wake turbulence on descent into LAX in trail of a B777.",
1884454,202203,1201-1800,ORD.Airport,IL,,,,4000,,VMC,,,,,,TRACON C90,Air Carrier,Medium Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Final Approach,,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 240; Flight Crew Type 391,,Situational Awareness,,,1884454,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 170; Flight Crew Type 3097,,Situational Awareness,,,1884461,ATC Issue All Types; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Became Reoriented,Environment - Non Weather Related; Procedure,Procedure,"Flying ILS 9C. At 4000 I noticed the GS signal moving abnormally fast from full up deflection to downward as we intercepted the GS. The movement was so fast the GS captured quickly and the aircraft pitched 5 degrees nose down (AP was on). The FO (First Officer) disconnected the AP but initially continued to follow the FD until I commanded him to pitch up and recover. Once stabilized flight was regained; I noticed an aircraft taxi south across the approach end of the runway on Taxiway Z. We both attributed the erratic GS to this aircraft. Once the aircraft cleared the runway; the signal appeared normal. We continued the approach in VMC. Approximately 2 miles from EZELL; I noticed we were approximately 2200 ft. MSL which is 200 ft. lower than we should have been when on the GS. I attempted to determine what was wrong and visually confirmed we were low by looking at the PAPIs. When we passed EZELL; I noticed we were only 1350 ft. AGL (200-300 lower than we should have been on the GS). I verbalized this to the FO who seemed distracted with the obvious irregularity. We extended the gear and flaps and were fully configured by 1000 ft. The FO disregarded the GS and flew the remaining approach visually. I again noticed another aircraft holding short of [Runway] 9C on Z Taxiway which I assumed caused the GS error. I reported this to ATC which seemed unconcerned and mentioned that an aircraft had not stopped in the correct location. Shortly after; another aircraft; who had heard our transmission; advised ATC that they experienced the same issue. Clearly this is a very unsafe situation and could have numerous consequences. In IMC; we would have gone around. It also may have resulted in a CFIT escape.",,"On approach to Runway 9C at ORD; the autopilot was coupled to the ILS signal while conducting a visual approach. At approximately 15 miles from the runway (2 miles west of FRANN on IAP 9C) while VOR/LOC and ALT HOLD modes at 5;000 ft. MSL; the glide path signal abruptly started from the top of the case and appeared to approach glide path capture. About 1 dot above; the flight director indication and autopilot 'lurched' to capture the GS mode. It caused the airplane to pitch up abruptly and then pitch down after the autopilot captured the false signal. I immediately disengaged the autopilot and manually flew the airplane. The airplane was configured at flaps 5; gear up and 170 kts. assigned by ATC. I proceeded to manually fly the aircraft; visually to the runway and using PAPI guidance for glide path. At approximately 6 miles from the field (1 mile from EZELL) the localizer and glide path signals became unreliable again. We could see an airplane crossing the approach end of 9C from left to right. We passed EZELL at approximately 1;900 ft. AGL at flaps 5 gear up. I became temporarily distracted looking outside at the crossing traffic and flying the airplane using visual references outside; when the PM (Pilot Monitoring) stated configuration at approximately 1;400 ft. AGL. I called for gear down; flaps 15; and flaps 30; reference speed after that. The aircraft was fully configured and checklist completed at approximately 1;000 ft. AGL. The PM informed the Tower that we experienced a temporary loss of ILS signal while on final approach and they replied it was probably due to aircraft crossing the approach end of 9C on Taxiway Zulu. Another aircraft behind us on their approach to 9C said they experienced the same thing (temporary loss of the ILS signal). The landing was uneventful.",,"Air carrier flight crew reported getting too low on approach to ORD as they were receiving erratic glide slope signals; probably because of aircraft taxiing past the end of the runway.",
1885498,202202,0001-0600,ZZZ.Airport,US,,,,,,,,,,,,Tower ZZZ,Air Carrier,B767-300 and 300 ER,,2,Part 121,IFR,,FMS Or FMC,Final Approach,Other Controlled,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Trailing Edge Flap,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Total 7000,,Human-Machine Interface; Troubleshooting,,,1885498,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Aircraft Equipment Problem Dissipated; Flight Crew Executed Go Around / Missed Approach; Flight Crew Requested ATC Assistance / Clarification; General Flight Cancelled / Delayed,Aircraft,Aircraft,"While on final approach to Rwy XXL I (First Officer/Pilot Monitoring) noticed that the right flap indicated 25 degrees while the left flap indicated 30 as selected. The Captain (Pilot Flying) elected to go around. I informed Tower that we were going around and with the Captain's concurrence [requested priority handling]. We ran the associated checklist and discovered it was an indication malfunction only and not an actual asymmetric flap condition. As we were being vectored around for another approach the right flap indication moved to 30 so it matched the left. Once all checklists were complete we landed without further incident.",,,,"First Officer reported a trailing edge flap asymmetry indication and performed a go around. After running the QRH procedures; it was determined to be only an indication problem and the flight continued to landing at the destination airport.",
1885594,202202,,ZZZ.Airport,US,,,,,,,,,,,,TRACON ZZZ,Air Carrier,McDonnell Douglas Undifferentiated or Other Model,,,Part 121,IFR,Cargo / Freight / Delivery,,Final Approach,Visual Approach,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Total 12000,,Workload; Human-Machine Interface; Time Pressure; Confusion,,,1885594,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Equipment Issue; Inflight Event / Encounter Weather / Turbulence; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Became Reoriented; Flight Crew Overrode Automation,Human Factors; MEL; Manuals; Procedure; Chart Or Publication; Weather; Software and Automation,Human Factors,"We were inbound to ZZZ with MEL27-XX-X-X-X (Manual Spoilers-No Auto Spoilers). During the cruise phase of flight; we were contacted by the Dispatch regarding ZZZ Runway XXR closure and their request to reopen the runway for us has been approved by the Tower since our MEL included landing distance penalties. This concern was also noted in the release. All phases of the flight were normal including the descent phase. After review of landing performance data and performance charts with ATIS reporting winds 220 at 20G30 with good visibility; runway dry; and with ramp 3 assignment; we decided on XXR and have briefed Visual XXR back up with an ILS and with Flaps 50. During the vector on to right base XXR; scratch pad message 'ILS UNTUNABLE' displayed. With the airport in sight; we were then cleared for a visual approach to XXR.As PF (Pilot Flying) with gusty crosswind and no runway alignment guidance my focus was mostly outside. Flaps 50 configuration and associated visual cues were also little different than what I was used to. 1000 ft. and 500 ft. gates were normal and stable however; approaching minimums with gusty wind conditions aural 'Glideslope' was heard twice as I have noticed PAPI was indicating slightly low as I was correcting with Pitch and Thrust. At this point I was going to call for a 'Go Around' but since I was on a visual approach with 'ILS untunable' and current pitch and power would allow a safe landing; I decided to continue with passing the threshold at 50 ft. followed by a normal landing with flaps 50 and MED auto brakes. After landing as we were vacating the runway my immediate thoughts were; 'Why didn't I go around when first 'Glideslope' was heard...' Why was I thinking momentary deviation was acceptable in gusty condition on a visual approach...' If I was conducting a full ILS approach; I would have definitely gone around... but why was I thinking it was OK on a visual... My recommendation When any approach changes from what was briefed or expected; we should take our time and reset the box and re-brief appropriately. Don't be rushed and accept just because you are familiar with the airport. Practice No fault Go-Around policy! When in doubt!",,,,"Air Carrier Cargo Captain reported while landing with malfunctioning spoilers in a gusty crosswind they received a Glideslope Warning and were slightly below glide path but continued to land instead of initiating a go around.",
1886724,202203,1201-1800,C90.TRACON,IL,,,,,,,,,Daylight,,,TRACON C90,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,,Initial Approach,,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,Autopilot,,X,Malfunctioning,TRACON C90,Air Carrier,Widebody; Low Wing; 2 Turbojet Eng,,,Part 121,IFR,,,Initial Approach,,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1886724,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,,,,1886733,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Wake Vortex Encounter,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Aircraft; Procedure; Environment - Non Weather Related,Ambiguous,"We were on the Espo Arrval; and on the downwind leg we heard a heavy being vectored on to the 10C ILS PRM approach. When we turned base we asked if we were going to be following the heavy; and was told we were not. After another transmission from Approach to another aircraft he came back and said that we would be following a heavy. We were given a slightly late (it seemed) vector on to final to intercept. We went through final a little bit as we had a tailwind. I asked approach if we could slow a little more because of following the heavy with a quartering tailwind but was told he knew about the wind and wanted the speed.As we were trying to capture the localizer the autopilot struggled with capturing it and began to bank excessively in both directions to capture it. At this point we began to hand fly and decided to discontinue the approach as it was in the best interest of safety to not continue as we were not stable and I did not foresee us being able to continue in a safe and stabilized manner. We were told to track the localizer outbound and the plane struggled with that in autopilot as well. Before we began to once again go to hand flying we were given a heading.We were given vectors to ILS PRM 10R for another attempt. When we were vectored on the approach the autopilot did struggle to capture the approach; but shortly after being vectored on we lost the localizer on both sides. At this point we were vectored off and we let ATC or approach; I don't remember who we were talking to; know that we lost the localizer. We were given the GPS to Runway 9L. We flew that approach and continued without any further problems.The primary cause of this was automation problems with the localizer/autopilot; however the autopilot only struggled in Green Needles with the Localizer; and in no other modes. A possible contributing factor was wake encounter with preceding heavy with quartering tailwind. I do not know for certain this was the case; as there was no violent upset; however while we had problems capturing both localizers; the autopilot only banked excessively when we followed the heavy; almost as if we were in wake.Maintenance required for the navigation radios would be a primary fix as this seemed to be a problem with the systems. However; as wake turbulence was a possible or plausible contributing factor; I think it would be important to mention that is seems that lack of concern of wake turbulence and the associated hazards is becoming a common issue I have noticed. In addition to this it seems that there is a lack of understanding on the part of FAA Facilities how wind and altitude will affect wake. Better understanding as well as better cooperation and coordination with air crews on the part of controllers would lead to a safer working environment.",,"On an ILS PRM approach into ORD Runway 10C; we executed a missed approach. When on crosswind; we assumed we were following a heavy; so we asked ATC. The initial response was that we were not; then eventually yes. After that; we got vectored onto the localizer; and immediately started our turn to intercept the localizer; but the vector was too late due to high winds and we went through the localizer. As we were turning back in to intercept the localizer; the autopilot could not pick up and intercept the localizer. At this time we were following a heavy; and had a quartering tailwind. The plane made very large heading changes to try and intercept the localizer; but it could not do it. We then executed a missed approach. After we got vectored around to Runway 10R ILS; the aircraft still did a very poor job of intercepting the localizer; then quickly lost the localizer completely. We had a localizer failure. We got vectored back around for an RNAV and had no trouble with it.Mechanical; and possible wake. On approach number one the aircraft could not capture the localizer; and on approach number 2 after it did a poor job of capturing; it lost the localizer completely resulting in a missed approach.Avoid close proximity to a heavy with a quartering tailwind.",,"CRJ-700 flight crew reported executing a go-around at ORD when the autopilot had difficulty tracking the localizer; either because of autopilot issues or wake turbulence.",
1886941,202203,,ZZZ.Airport,US,,,1000,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Situational Awareness; Human-Machine Interface; Distraction; Confusion; Workload,,,1886941,,,,,,,,,,,,Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Executed Go Around / Missed Approach; General Flight Cancelled / Delayed,Airspace Structure; Software and Automation; Human Factors,Human Factors,"On final descent into ZZZ We called the field in sight and ATC cleared us for a Visual landing Runway XX at 12 miles south of the field. I set 1600 in the altitude preselector for the final approach fix ZZZZZ. I was planning to be level just prior to ZZZZZ. I started down in VS mode and disconnected the auto pilot and called for my flight director to be removed. Approximately 4 miles from ZZZZZ we got an EGPWS alert I began responding to the warning by pulling the nose up and adding thrust. Once the alert subsided I refocused on the airport and did not notice I had resumed descending. As I turned down the final approach I was under 1;000 ft. Above Field Elevation with flaps 8 and nothing else. My Line Check Airmen called we would be unstable so I elected to go-around. We then flew a left traffic pattern and landed without further incident.",,,,"CRJ-700 Captain reported while descending on a Visual Approach they received a Ground Proximity Warning. After complying with the warning they again descended early; became unstable; and initiated a go-around.",
1887319,202203,1801-2400,ZZZ.Airport,US,,,,1000,,,,,Daylight,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS; Localizer/Glideslope/ILS ILS XYL,Final Approach; Initial Approach,Direct,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Time Pressure; Workload; Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Crew; Party2 Flight Crew,,1887319,Aircraft X,,,First Officer; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Distraction; Communication Breakdown; Workload; Time Pressure; Troubleshooting; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1887328,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Other Automation,In-flight,Flight Crew Became Reoriented; Flight Crew FLC complied w / Automation / Advisory,Human Factors,Human Factors,"We were flying a Visual Approach to Runway XXR at ZZZ. At about 1500 ft. MSL; Tower offered us Runway XXL; seemingly due to closeness of the aircraft in front of us. We were given 160 kts. until the marker; and had not configured to our final flaps (30). When we accepted Runway XXL; I 'went inside' and re-tuned to the Runway XXL Localizer. We made the 1000 ft. call; but had not fully configured. We got a 'Too Low; Flaps' alert and I selected flaps 30. I had 'tunnel vision'; focusing on the approach profile; which was normal; and didn't call for a go-around. We continued the approach and landing.Don't accept a runway change close in. We should have gone around when we got the alert. Aviate first; (complete configuring); then Navigate (I was distracted when I re-tuned and we really didn't need the new localizer to fly the visual); then Communicate (we both missed the Before Landing Checklist).",,"We were cleared Visual Approach XXR; 160 kts. to ZZZZZ. About 1500 ft.; Tower asked if we could accept XXL. The Captain said 'yes' and we both commented that a side-step runway change was very unusual at ZZZ. We were then cleared the Visual; cleared to land XXL. As Pilot Flying; I adjusted course for straight in XXL. I then remembered that the PAPI was NOTAM'd out on XXL so I requested the Captain tune in the LOC XXL so additional glide path information was available. He did so. As a result of the workload associated with the runway change; and the fact that we were assigned 160 kts. to ZZZZZ (delaying the timing of 30 flaps selection); we missed the Before Landing Checklist and the 1000 ft. call outs. We only had 15 degrees of flaps in and realized it when the 'Too Low Flaps' aural warning sounded. The Captain lowered the flap handle to the 30 detent; warning stopped; and we landed on XXL.In hindsight and after discussing the event; the Captain and I both agreed that we should have either continued the approach for XXR or when we received the 'Too Low Flaps' aural warning; we should have gone around. I let the pressures of completing the mission; complying with an ATC request and resulting increased workload distract me; and as a result missed a checklist that would have caught the 15 flap configuration. At no time did I feel we were operating in an unsafe manner but distraction was definitely a factor. In the future; I will either refuse the runway change and/or just go-around.",,"Air Carrier Pilots reported they were not configured for landing on final approach. They had been given a late runway change to an adjacent runway and in the rush to change the FMS/ILS; the Landing Checklist was not completed. The pilots received a flap warning; did not go around; reconfigured the flaps and landed.",
1887358,202203,0601-1200,EWR.Tower,NJ,,,,1700,,VMC,,,,,,Tower EWR,Air Carrier,Medium Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Final Approach,,Class B EWR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 69,,Situational Awareness,,,1887358,,,,,,,,,,,,Ground Event / Encounter Ground Equipment Issue; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented,ATC Equipment / Nav Facility / Buildings; Human Factors,Human Factors,"We were flying the Stadium Visual Runway 29 approach with a speed restriction of 170 kts. to SLIMR. The approach was well-briefed and the automation was set up in LNAV VNAV Path; autopilot and auto throttle engaged with touchdown zone elevation set in the MCP altitude window immediately after GIMEE. Additionally; we had inserted COPKO on the legs page after SLIMR and before CHUMR. We'd planned on being in final landing configuration by SLIMR and we were able to have the gear down and the flaps to 15 but we held off the final flaps momentarily approaching SLIMR due to the ATC speed restriction and the lower flap limiting speeds of [this] aircraft. At this point; I became aware that the approach happens more quickly than I expected and that we had a manageable amount of excess energy. Passing SLIMR; we reduced airspeed but two unusual things happened. First; the Tower Controller advised us to slow to final approach airspeed and said 'Low Altitude Alert'. I'm still unsure if the low altitude alert was for us because it looked like we were high if anything. The other thing was our vertical guidance went away and the autopilot reverted to [a degraded mode]. I instructed my First Officer to turn off the autopilot. He did; and did a great job of hand flying from there. I got the flaps to final and the checklist complete. We descended to and captured a normal visual glide path by approximately 500 ft. AGL. The rest of the landing was uneventful.",,,,"Air carrier Captain reported receiving a low altitude alert from ATC on the Stadium Visual approach to EWR.",
1887585,202203,1201-1800,ZZZ.Tower,US,200,5,,200,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,B737-700,,,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Flight Engineer / Second Officer; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor,Flight Crew Last 90 Days 240; Flight Crew Total 23000; Flight Crew Type 7500,,Situational Awareness,,,1887585,,,,,,,,,,,,Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"On short final inadvertently went below glideslopes and PAPI. Landing uneventful.",,,,"B737 pilot reported they inadvertently descended below the glideslope.",
1887677,202203,0601-1200,EISN.ARTCC,FO,,,,3000,,VMC,,,,,,Tower EINN,Air Carrier,Medium Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Final Approach,,,,,,,,,,,,,,,,,,,,,,,,,,ILS/VOR,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 13; Flight Crew Type 1696,,Troubleshooting; Human-Machine Interface; Situational Awareness,,,1887677,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 87; Flight Crew Type 87,,Human-Machine Interface; Situational Awareness,,,1887350,Aircraft Equipment Problem Less Severe; Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Ground Equipment Issue; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Aircraft Equipment Problem Dissipated; Flight Crew Took Evasive Action; Flight Crew Became Reoriented,ATC Equipment / Nav Facility / Buildings; Aircraft,Ambiguous,"I was the Captain and flying pilot on [a flight to] EINN. This event occurred during the approach phase of flight in VMC and light winds. After coast in off the NATs we were advised of radar contact and subsequently cleared direct to ELPOM; the IF for ILS or LOC Runway 06. We were cleared for several descents with a final clearance to descend to 3000 ft. on 1031 hectopascals. At 3000 ft. outside ELPOM I began to slow for the approach and we were cleared for the ILS Runway 06. With the autopilot still engaged I armed the approach and checked the FMA to see that LOC and GS were armed. Moments later the LOC and GS captured at exactly the same time and our ASA switched to NO AUTOLAND while our raw data GS indicator began acting erratic. As we were in VMC conditions with the FMA confirming LOC and GS capture and I had the runway visually I elected to continue the approach despite the anomalies. At about 2600 ft. with reference to outside cues I lost confidence in the Glide Slope indication I was following and confirmed my concerns with my First Officer. I disengaged the autopilot and began a climb back to 3000 ft. to reestablish a visual approach and try and recapture a true Glide Slope. At that time we received a low altitude alert from Shannon Control. We advised Control we understood and confirmed we were returning to 3000 ft. I continued to fly the approach visually as the First Officer turned both FDs off then on in an attempt to reestablish some instrument guidance for the approach. At the final approach fix of ASGON with the approach reprogrammed by the First Officer all indicators began to settle down and the GS indication on the FD seemed to be giving me guidance I could trust. I continued the approach to an uneventful landing and taxied to gate; after completion of the parking check list; the First Officer and I debriefed the event.",,"I was the First Officer as the pilot monitoring and the Captain the pilot flying. After crossing the Atlantic in EINN approach sector. We were cleared to the initial fix ELOPM for ILS 06 at 3000 ft.; the aircraft was level with 3000 ft. selected in MCP altitude window with LNAV to ELOPM and approach mode armed; at about 19 miles to runway we began to slow the aircraft for approach with the autopilot engaged. And was trying to visually acquire the airfield. The autopilot captured the localizer; simultaneously the autopilot also captured a false glide slope; the ASA indicated 'no auto land'; the raw data glide-slope was erratic and the aircraft descended to approximately 2650 ft. The Captain and I recognized the aircraft descending and the Captain disconnected the autopilot and climbed aircraft back to 3000 ft. ATC advised of an altitude alert. After recovering to 3000 ft. the Captain continued to hand fly and upon reaching final approach fix raw data and flight director indicated appropriate data and landing was accomplished without further incident.",,"Air carrier flight crew reported receiving a low altitude alert from ATC on approach to EINN.",
