 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1556512,201807,0001-0600,DCA.Airport,DC,,,,,,,,,,,,Tower DCA,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,GPS; FMS Or FMC,Initial Approach,Other RNAV RNP Runway 19,Class B DCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness; Distraction,,,1556512,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Became Reoriented,Human Factors,Human Factors,"On the RNAV (RNP) Runway 19 arrival; after completing the checklist; fully configured at GREYZ; somewhere between I believe JUBOL and WIRSO we received an EGPWS 'Caution Obstacle' alert. Simultaneously the tower called and said we were low on our altitude. The First Officer tried to respond to the tower but mistakenly pushed the autopilot disconnect button creating a confusion for me as the flying pilot as to what just happened. At that point; I started to hand fly the aircraft back onto the proper course and altitude for the remainder of the approach. As I was climbing; the aircraft back to a higher altitude we got slow and had to add power. With the nose up attitude; there was a momentary disorientation as to where the runway was located. Found the approach lights and VASI; corrected for being high and made a normal landing. Neither the First Officer nor I can understand how the aircraft got into this situation.  We had pre briefed the approach and checked all the points. Everything seemed normal from GREYZ and SETOC points on the approach. This is obviously not acceptable and I would greatly appreciate it if someone would look into this so I can find out if it was human error or FMC error.",,,,"B737 Captain reported simultaneously receiving an EGPWS 'Caution Obstacle' alert and an ATC low altitude warning while on approach into DCA.",
1556904,201807,0601-1200,PHX.Airport,AZ,,,,2700,,VMC,,,,,,Tower PHX,Air Carrier,A321,,2,Part 121,IFR,Passenger,,Final Approach,,Class B PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Situational Awareness,,,1556904,,,,,,,,,,,,ATC Issue All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft RA; Automation Aircraft TA,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Took Evasive Action; Flight Crew Executed Go Around / Missed Approach; Flight Crew Requested ATC Assistance / Clarification,Human Factors; Procedure,Procedure,"On final approach to Runway 8 at PHX and configured for landing we passed about 1;600 AGL and got a TA (Traffic Advisory). Phoenix Tower had said nothing to us about any traffic and we were number one for landing. When the TA popped up it indicated that the traffic was about 10 o'clock and 300 feet below us and climbing. I immediately suspected a helicopter and started looking. We were on the glideslope for the ILS to Runway 8 and descending about 700 fpm. Within two seconds or so our TA became an RA (Resolution Advisory). I was the pilot monitoring and the RA commanded about a 2;000 fpm climb. I instructed the FO (First Officer) who was the PF (pilot flying) to respond to the RA he did so smoothly and correctly. As we climbed in response to the RA the target turned RED and indicated -200 feet and may have been -100 but I couldn't tell because the TCAS symbol for the target aircraft merged with our airplane symbol on the ND (Navigation Display). This action de-stabilized our approach badly so we performed a go-around. We were both incredulous when the Tower Controller said we were cleared to land ...'if we could still make it.' We climbed to 3;000 feet initially and then the Controller seemed to have some difficulty deciding what he wanted us to do. I had to ask him if he wanted us on the published missed approach or to fly a heading. He then said maintain 4;000 feet but no lateral guidance. He ultimately gave us a heading and said something like 'fly heading 080 at 4;000 climb to 6;000.' Things were happening fast and we were still trying to get cleaned up and set up for the return and I read back 'heading 080 maintaining 4000'. Fortunately; he handed us off to Approach Control who handled the rest of our return. Once we were finished responding to the situation and flying on downwind again. We never saw the helicopter but we did realize just how close we had come to a mid-air collision. I'm pretty sure there was a different controller handling the Tower frequency when we came back around. After landing and taxiing to the gate we asked the Ground Controller for a good phone number to call to discuss what had just happened. The person who answered the phone was not the same Controller who had handled our arrival. He immediately apologized and admitted fault for the incident. I asked about the aircraft and was told that it was a helicopter who was given the wrong transition and was flying over 300 ft higher than instructed. He was supposed to have been on the 35th Street transition and instead he flew the 'West' transition. The operating controller that caused this was relieved and receiving 'counseling' during my discussion with the person I spoke with on the phone.1. The operating controller had given us no warning at all.2. When the TA showed up it was mere seconds before it became an RA.3. We were on the approach descending to the runway on the ILS in visual conditions at about 700 fpm.4. The helicopter was climbing at an unknown rate toward us and definitely got within 200 feet of us and quite possibly less!The rest of the flight went normally and we had a routine landing. In conclusion; I would just like to emphasize just how close this was. Without the TCAS RA instructions and immediate procedural compliance; this incident would have ended in tragedy.This event would not have occurred at all if the helicopter had flown the proper transition through Class B airspace. Also; he should have flown his/her assigned altitude. What would have made this event a non-event is some notice from the Tower Controller who completely dropped the ball on this one.I honestly don't know what we could have done differently. The helicopter came out of nowhere; and ironically we never saw it at all. We had to rely on our TCAS equipment and our training to have the successful outcome that we did. FO did a fantastic job. Our crew and our passengers are all here because of his expeditious compliance with the RA instructions.",,,,"A321 Captain reported a near mid-air collision on approach to PHX airport.",
1557662,201807,,ZZZ.Airport,US,,,,3000,,VMC,,,,,,Tower ZZZ,Air Carrier,B767 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,,Flight Crew Type 7887,,Human-Machine Interface; Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Crew; Party2 ATC,,1557662,,,,,,,,,,,,ATC Issue All Types; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; Flight Crew Returned To Clearance; Flight Crew Became Reoriented; Flight Crew FLC Overrode Automation,Airspace Structure; Environment - Non Weather Related; Aircraft,Ambiguous,"Was on ILS to XXL at ZZZ. Set MAA (Maximum Authorized Altitude) of 3;000 feet. in MCP window at GS Intercept. Descending through 3;000 feet. We received three Altitude Caution Alerts. While trying to reset and cancel the Caution Alerts we missed two radio calls with ATC. Because of the problems with canceling the Caution Alerts and resolving the missed calls from ATC; we probably missed completing the Landing Checklist.",,,,"B767 Captain reported that the Landing Checklist wasn't completed due to Altitude Alerts and missed ATC calls.",
1558191,201807,1201-1800,ATL.Airport,GA,,,,,,VMC,,,Daylight,,,,,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,,,Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,,Pilot Not Flying,,,,Workload; Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1558191,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Air Traffic Control; Person Flight Crew; Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Became Reoriented,Human Factors,Human Factors,"I was Pilot Monitoring (PM) for this leg as First officer (FO) was flying a visual approach backed up by ILS. The FO had the autopilot connected and was managing the approach with the thrust levers and the V/S wheel on the FCP. At 1;000 feet the FO was approximately 1/4 dot low on the glideslope. I stated he was low and he responded with 'Correcting.' He was slow to correct and the initial correction was to add thrust without decreasing V/S. He disconnected the autopilot but didn't adequately adjust his pitch. I stated glideslope as we were approaching 1 dot. About the same time the Tower announced a low altitude warning using our call sign which I responded to with correcting. The FO adjusted pitch and power and we were stabilized by 500 feet. We landed normally. FO's fixation error while flying the approach possibly due to task saturation caused him to get low on the glide path while in visual conditions. I should have been more directive in my communication with him and checked the deviation sooner. Continue to emphasize CRM and directive clear communication between PM and Pilot Flying (PF). I should have been less concerned with not wanting to micro-manage a relatively experienced FO and directed a positive correction sooner.",,,,"CRJ-200 Captain reported receiving a low altitude warning from the Tower during approach to ATL airport.",
1559355,201807,1801-2400,ZZZ.Airport,US,,,1900,,,Mixed,,,,,,Tower ZZZ,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,,Initial Approach,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Flap/Slat Indication,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,,Flight Crew Last 90 Days 250; Flight Crew Type 15000,,Workload; Time Pressure,,,1559355,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,,Flight Crew Last 90 Days 580,,Troubleshooting; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1560054,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation - Speed All Types; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Executed Go Around / Missed Approach; Flight Crew Landed in Emergency Condition; Flight Crew Overcame Equipment Problem,Airspace Structure; Aircraft,Aircraft,"ATC radio traffic was congested. We got a late clearance to turn to final from a high and tight position; requiring above normal aggressive aircraft maneuvering to land. During this; we had a system malfunction that caused stick shaker and airspeed low alerts which prompted an immediate go. The late clearance made it very difficult to quickly analyze the system problem. We returned to land several times as we diagnosed the system problem. On one of those approaches we received a clearance to land too late to make a safe approach; requiring a go-around. On our final approach and subsequent landing we notified Approach Control for a non-standard LE Transit Flap 15 procedure; only to be asked by the same Tower Controller who had given the late clearance to land about the souls on board and fuel state when we were below 1;000 feet on short final.  Very distracting again. Preventative measures: No day is perfect in the Tower or in the air. Late clearances to land from high tight positions do happen in the real world periodically and are not ideal. It just happened to occur during a serious system malfunction. Not really much to say about it really; but the later general aviation around caused very late clearance to land by other Tower Controller and subsequent querying us below a 1;000 feet on final regarding fuel and Passengers was excessive. These errors need to be reviewed with that Tower Controller.",,"We were cleared for a visual to 13R in ZZZ and given a high and tight vector. We started extending flaps and got a stall shaker; which prompted a go-around. We might have been able to identify the LE FLAP malfunction sooner had it not been for all the distractions from traffic; radio congestion; and ATC vectoring us in so tight. On one attempt; we resolved what we thought was an erroneous performance input. After an aggressive vector to final; Tower told us to continue; and then cleared an aircraft behind us to land. After some confusion on ATC's part; and a lot of radio congestion; we were finally cleared to land but we were below 1;000 feet; so we went around again. At this point we identified a LE Flaps Transit light. We asked for delay vectors and thoroughly ran the QRH for a Leading Edge Flaps Transit procedure; prompting us to execute a flaps 15 landing. As a precaution the Captain asked approach to roll the trucks. Approach told us that in that case he was declaring on our behalf and asked us fuel and souls onboard. Once we were stabilized and had all checklists completed; we were cleared to land. On short final; below 1;000 feet; Tower proceeded to ask us the very same questions as Approach had asked; to which the Captain told her that it wasn't an appropriate time for that. The landing was perfect and Tower apologized as we exited the runway. Preventative measures: ATC may want to consider not cramming an aircraft that had already gone missed approach back into the traffic pattern. Also; it would have been nice had Approach communicated the fuel and souls onboard information with Tower. In addition; it was inappropriate for Tower to be talking to us that late in the game; on short final; during a QRH directed flaps 15 landing.",,"B737-700 flight crew reported a leading edge flap failure during final approach.",
1561371,201807,1801-2400,IAD.Airport,DC,,,,2000,,VMC,,,,,,Tower IAD,Air Carrier,Widebody Transport,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Final Approach,,Class B IAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 195; Flight Crew Total 17527; Flight Crew Type 493,,Situational Awareness; Workload; Confusion; Fatigue,,,1561371,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"During descent into Dulles new ATIS showed a change from ILS 1R to visual 1R and ILS out of service. We changed the brief to 'visual backed up with RNP Y 1R' and reviewed MCP actions ie; LVSAFE for FD guidance on the visual approach. Turning base a few miles outside the FAF I asked to First officer (FO) to 'un-park' the ILS; believing I would get ghost GS diamonds to help with intercept of final approach. I soon found this was a mistake. Prior to un-parking ILS we had correct 'RNAV RNP Y 1R in top left of PFD; as soon as we un-parked the ILS it became ILS 1R. This confused me and in hopes of bring back guidance I asked the FO to reload the RNP approach. This set off a chain of more problems. I delayed descent while the FO programmed the FMC. The FO was a little overloaded with this request as we were in the turn configuring and sent to the Tower frequency all at the same time. The out of service ILS also gave us a false GS saying were low when were not. I quickly got behind the airplane and was rushing to slow and configure in a tailwind that I did not consider at the time. I did verbalize that if we were not stable at 500 feet we would go around. I believe we missed the 1000 foot call; and at 500 feet were on the PAPI configured and stable. The bottom line was it was a poorly flown approach. We debriefed the event at the gate. The takeaways were that: at 2000 feet outside the FAF when we lost approach guidance there were two better options. I could have turned off all FD's thereby putting the throttles in to SPEED MODE and continued the visual approach. The other option was to stay level at 2000 feet and ask the Tower just to vector us around for another approach. Either of these options would have lessened the workload and kept me from being so far behind the airplane. My decision to continue as I did may not have caused an unwanted aircraft state but it certainly did cause an unwanted crew state. I overloaded the FO and was behind the airplane and not totally situationally aware. The factors involved do include the type of flying we do and all that goes with it (long flight; wrong side of clock; poor sleep); but the bottom line is I made a poor decision to continue in the manner we did.",,,,"Air carrier Captain reported high workload led to an unstabilized approach to IAD. Reporter cited fatigue as contributing to the event.",
1562378,201807,1201-1800,ZZZ.Airport,US,,1,400,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,IFR,Passenger,,Final Approach,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 92,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1562378,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1562423,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"Approach and landing data was requested and reviewed for both flaps 30 and 40 for Runways X and XX. Although both flap settings yielded acceptable data a flaps 40 visual to XX was briefed by the Captain; I was F/O (First Officer) and PM (pilot monitoring). We received clearance to fly the RNAV Visual to XX and were stable and configured at flaps 30 with Before Landing Checklist complete above 1000 feet. At about 400 feet I realized we were at flaps 30 instead of flaps 40 as briefed. I mentioned the discrepancy to the Captain and he called for flaps 40; then immediately flaps 30. I moved the flap handle but don't believe the flaps actually moved because it was only a momentary selection. The Captain briefed we were legal/safe with flaps 30; I agreed and he immediately called for me to re-complete the Before Landing checklist which was accomplished and we landed flaps 30 safely and without incident.",,"[Report narrative contained no additional information.]",,"B737 flight crew reported confusion on the planned landing flap setting.",
1563175,201807,0601-1200,KZAK.ARTCC,HI,,,800,,,VMC,,,,,,Center KZAK,Air Carrier,Medium Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Descent; Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 220; Flight Crew Total 21000; Flight Crew Type 15000,,Situational Awareness; Distraction; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1563175,,,,,,,,,,,,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Executed Go Around / Missed Approach; General Flight Cancelled / Delayed,Human Factors,Human Factors,"The weather was clear; and my First Officer and I were having a conversation as we passed through 10;000 ft MSL. I turned on the sterile cockpit light; but did not cease the conversation as I should have.We had been cleared for the approach; and everything was set up for the RNAV P 24R; when I noticed that I was rapidly approaching the final approach fix; and I hadn't begun configuring the aircraft for landing. We were slow enough to call for flaps 1; flaps 5 and gear down; but as we began to descend on the glide path (and I was able to call for flaps 15) we had trouble slowing below 180 kias.I believe we were between 600 and 800 ft when I initiated the go-around. I pushed TOGA (Take-Off / Go-Around); and made the initial call outs through flaps 15; but then focused on what the tower was telling us to do instead of continuing to focus on the configuration of the aircraft.The flaps 15 placard speed was exceeded. The FO (First Officer) called it out; and the flaps were retracted; but not in time to avoid an overspeed of flaps 1 as they were retracting to flaps up.We were vectored to the northeast for another approach; which; along with the landing was completed uneventfully.Upon completion of the parking checklist; we thoroughly debriefed the event; and concluded that we needed to inform maintenance of the overspeed. At that point; a mechanic met the airplane; and I told him what happened. He acknowledged and thanked me for the information.",,,,"Air Carrier Captain reported an unstable approach; missed approach; and flap overspeed.",
1563548,201807,1801-2400,ORF.Airport,VA,,,,2000,,Marginal,Rain,,Dusk,,,TRACON ORF,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Initial Approach,,Class C ORF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Human-Machine Interface,,,1563548,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Human-Machine Interface,,,1562537,Aircraft Equipment Problem Less Severe; Deviation - Speed All Types; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Executed Go Around / Missed Approach,Aircraft; Weather; Equipment / Tooling,Equipment / Tooling,"I was Captain and PF (Pilot Flying) of Aircraft X. Our scheduled time for arrival was XXXXz. The flight's departure was delayed due to ATC; other than that; we took off with no issues. Approximately 200 miles out of ORF; the FO (first Officer); (PM [Pilot Monitoring]); had started to get ready for the approach phase in the usual manner; ATIS and contacting OPS at ORF and then setting up the FMS for the arrival.Conditions at ORF were VFR conditions with few clouds at 4;500 feet; visibility 9 SM; and winds from the S at 6 knots. Runway in use was ILS Rwy 5 and glideslope out of service. Based on these conditions we had decided to back the up the visual approach with the localizer approach. Per company procedure; we'd built the approach; bugged the speeds and finally briefed the approach; after which; I'd called for the approach checklist to the line.We had a normal gradual descent. Reaching 8;000 feet and we were about 15 miles out from CALEY; (IF) for the localizer approach. We were cleared for the approach. During our approach; ATC advised us there were heavy to extreme precipitation passing thru 5 miles final moving northbound. We'd verified their call with the aircraft weather radar. We continued the approach because the ATIS was still advertising that the airport has VFR conditions. 3 miles out from the FAF I had the airplane fully configured and stable. Around 0.7 miles out the final approach fix; I proceeded to select HDG sync; HDG mode; V/L and NAV; (only on the left side PF); Pilot Monitoring kept his FMS on pink nav and pink path with the VTA. As it shows in our CMF when performing Localizer approaches.As soon as I had pressed NAV we captured the back course on the FMS. At that time I had to cross check my side with the FO then I commanded for an immediate missed approach; at which time; when we executed the missed approach we encountered the extreme precipitation and then I proceed to disconnect the autopilot and climb outside the heavy precipitation. Then I commanded the flaps to be retracted to a Flaps 2 and gear up and proceeded to speed up. I commanded to set FMS Nav on my side first but the automation went into yellow needles; indicating we were operating on a single FMS. That caused a bit of confusion as my First Officer was advising ATC of our go-around while trying to reconfigure the FMS into each side operable.As a result; during the climb out to 2;000 feet we heard an overspeed warning for the flaps. I told my First Officer to retract the flaps completely and to request a heading to stay away from the heavy-extreme precipitation. ATC told us to climb and maintain 5;000 feet as we then we heard one more overspeed warning and I disconnected the auto-throttles to adjust the power and eliminate the overspeed condition. Around 4;000 feet we had the aircraft controlled with a heading mode and FLCH to 5;000; and stable. I called for the go-around checklist and made an announcement to the FA (Flight Attendant) and passengers advising them of the go around and to prepare the cabin for the landing. ATC advised us the extreme precipitation had passed. I then requested vectors to final for RNAV(Z) Rwy 5. We configured early; briefed the approach; again and preformed the appropriate checklist. ATC vectored us to the FAF and cleared us for the uneventful landing.",,"On approach to Norfolk Virginia the ILS glideslope was out; we set up for a localizer only approach; on final the FMA (Flight Mode Annunciator) showed back course. We were in instrument conditions so we executed a go-around. Our altitude was only about 1;000 feet below the missed approach altitude. We followed the procedure of retracting flaps to two during the initial segment of the go-around; as the landing gear and flaps came up we leveled off the speed built quickly enough to cause a flap over speed warning. Pilot flying reduced power; and we requested a higher altitude from air traffic control. Then; we received vectors for another approach which resulted in a successful landing. The captain wrote up the flap over speed and maintenance inspected the aircraft.",,"EMB-175 flight crew reported overspeeding the flaps on go-around.",
1564440,201807,1201-1800,ZZZ.Airport,US,,,0,,,VMC,10,,,,,,Personal,Skylane 182/RG Turbo Skylane/RG,,,Part 91,None,Personal,,,Direct,,,,,,,,,,,,,,,,,,,,,,,,,Main Gear,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 15.6; Flight Crew Total 2557.0; Flight Crew Type 2557.0,,,,,1564440,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Ground Event / Encounter Ground Strike - Aircraft; Ground Excursion Runway; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,Other landing roll,Aircraft Aircraft Damaged,Human Factors; Weather; Aircraft,Ambiguous,"Encountered heavy traffic while holding. Decided to divert to land and wait for better traffic conditions. AWOS reported 8 knot crosswind with some gusting. At roundout for landing sensed increasing sink rate. Applied full power to slow sink rate but experienced hard landing. At touchdown; the right main wheel assembly departed the aircraft. Aircraft veered to the right off the runway into soft ground and stopped. Two passengers and the pilot exited the aircraft through the right and left doors. No one was injured. In light of the high traffic and hot and humid weather conditions; flying a longer downwind leg would have given me more time to adjust to flight conditions and make a better landing. On inspecting the right main gear assembly; two days post event; there were signs of corrosion and what appeared to be fatigue fractures at the end of the gear strut. I believe the hard landing probably precipitated an already impending failure.",,,,"C182 pilot reported the right main wheel departed the aircraft after a hard landing in crosswind conditions.",
1564883,201807,1201-1800,Y50.Airport,WI,,,,859,,VMC,10,,,,,,Personal,Skylane 182/RG Turbo Skylane/RG,,,Part 91,None,Personal,,Landing,Direct,Class G Y,,,,,,,,,,,,,,,,,,,,,,,,Main Gear,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Personal,Single Pilot,Flight Crew Instrument; Flight Crew Private,Flight Crew Last 90 Days 15.6; Flight Crew Total 2557; Flight Crew Type 2557,,Other / Unknown,,,1564883,,,,,,,,,,,,Aircraft Equipment Problem Critical; Ground Event / Encounter Ground Strike - Aircraft; Ground Event / Encounter Loss Of Aircraft Control; Ground Excursion Runway; Inflight Event / Encounter Unstabilized Approach,,Y,Person Flight Crew,Other landing,Aircraft Aircraft Damaged; General Evacuated,Aircraft,Aircraft,"Enroute to KOSH. Near waypoint (RIPON) extremely heavy air traffic. Advised by AirVenture Controller to break out to the west and fly holding pattern. Again encountered heavy traffic while holding. Decided to divert to Y50 to land and wait for better traffic conditions. Y50 AWOS reported 8 knot crosswind with some gusting for Runway 31-13. Flew direct to Y50; made crosswind entry to left traffic for Runway 31. At round out for landing sensed increasing sink rate. Applied full power to slow sink rate but experienced hard landing. At touchdown; the right main wheel assembly departed the aircraft. Aircraft veered to the right off the runway into soft ground and stopped. Two passengers and the pilot exited the aircraft through the right and left doors. No one was injured. In light of the high traffic and hot and humid weather conditions; flying a longer downwind leg would have given me more time to adjust to flight conditions and make a better landing. On inspecting the right main gear assembly; two days post event; there were signs of corrosion and what appeared to be fatigue fractures at the end of the gear strut. I believe the hard landing probably precipitated an already impending failure.",,,,"C182 pilot reported the right main landing gear assembly failed on landing.",
